loanID,loanPerformance,loanPerformNum,loanDateOpened,appAge,appChkSv,appFinanceCo,appIncome,appMaritalStatus,appOcc,appResidence,appOrigScore,appTimeAddress,cb90Ever,cbFICO,cbInq5Mos,cbMosAvg,cbMosDlq,cbMosInq,cbPctGood,cbTimeFile,cbTimeFileYears,cbUtilizn,dealLoanToVal,dealPctDown,dealNewUsed,sampwt,target
AL120355206-07788,Delq 3+ cycles,4,2007-06-12 Tue,35,Chk & Sv,National,"5,633.00",M,f,Owns Home,190,12,1,602,0,,9,,50,132,11,0,82.5,17.5,New,3.185,0
AL120355275-06776,Delq 3+ cycles,4,2007-02-13 Tue,21,Chk & Sv,National,"1,800.00",LT,p,Renting,177,0,0,570,4,,10,0,83,14,1,76,94.7,5.3,New,1.007,0
AL120355302-07703,Delq 3+ cycles,4,2006-11-15 Wed,21,Chk & Sv,National,"1,750.00",M,g,Owns Home,196,21,0,631,21,,,0,100,10,0,,81.6,18.4,New,1.007,0
AL120355396-08934,Delq 3+ cycles,4,2006-07-21 Fri,33,Checking,Retail,"1,208.00",DI,f,Renting,212,0,0,660,6,,,0,100,20,1,,92.1,7.9,Used,7.11,0
AL120355428-08227,Charged-off,3,2007-03-12 Mon,22,Chk & Sv,National,"1,255.00",SP,f,Renting,185,2,0,570,11,,,0,100,34,2,98,99.3,0.7,Used,1.007,0
AL120355443-05496,Paid as agreed,7,2007-01-23 Tue,33,Checking,Home Equity,"6,640.00",M,y,Owns Home,170,7,0,509,8,2,1,0,60,83,6,82,90,10,New,44.214,1
AL120355447-08443,Delq 3+ cycles,4,2007-03-02 Fri,39,Savings,Home Equity,"2,880.00",DI,g,Owns Home,213,30,0,693,6,21,,0,100,113,9,27,76.9,23.1,Used,1.007,0
AL120355456-05641,Paid as agreed,7,2006-08-08 Tue,55,Chk & Sv,Unsecured,"1,000.00",SI,e,Owns Home,226,29,1,692,2,0,79,0,80,97,8,,91.6,8.4,Used,28.341,1
AL120355544-04573,Paid as agreed,7,2006-10-27 Fri,30,None,Unsecured,"1,456.00",M,g,Owns Home,196,2,0,646,11,9,,0,100,80,6,,101.2,-1.2,New,35.752,1
AL120355620-06768,Delq 3+ cycles,4,2006-12-21 Thu,24,Savings,National,"1,750.00",DI,b,Parents,189,1,2,630,4,,18,0,60,33,2,27,76.9,23.1,New,1.216,0
AL120355626-07662,Delq 3+ cycles,4,2007-06-24 Sun,41,Chk & Sv,Retail,"3,100.00",M,,Owns Home,186,1,0,592,30,,,0,100,6,0,86,90.8,9.2,New,1.007,0
AL120355677-08357,Delq 3+ cycles,4,2006-09-03 Sun,28,Chk & Sv,National,"1,033.00",SP,f,Unknown,196,6,0,631,4,,69,0,67,88,7,,90.2,9.8,Used,12.863,0
AL120355877-07112,Delq 3+ cycles,4,2006-10-20 Fri,22,Savings,Unsecured,"1,218.00",LT,,Renting,198,0,0,637,3,,,1,86,44,3,,89.1,10.9,New,1.007,0
AL120355891-06621,Charged-off,3,2007-01-06 Sat,35,Chk & Sv,Unknown,"3,450.00",SP,w,Owns Home,181,3,0,563,4,,2,0,64,110,9,86,76.9,23.1,New,1.007,0
AL120355971-07122,Delq 3+ cycles,4,2007-02-28 Wed,39,Checking,National,"4,208.00",M,w,Owns Home,222,5,0,731,3,,68,0,93,182,15,39,61.9,38.1,New,0.197,0
AL120356025-07722,Delq 3+ cycles,4,2006-09-06 Wed,24,Chk & Sv,Home Equity,"1,050.00",M,y,Parents,211,0,1,637,1,33,16,4,44,41,3,13,82.5,17.5,New,1.007,0
AL120356043-04738,Paid as agreed,7,2006-08-26 Sat,51,Checking,National,"1,825.00",LT,y,Owns Home,201,22,0,654,2,1,67,2,95,138,11,96,70.1,29.9,New,28.341,1
AL120356072-07807,Delq 3+ cycles,4,2007-01-19 Fri,25,Chk & Sv,Home Equity,"2,102.00",M,u,Owns Home,203,6,0,666,1,,12,1,71,83,6,78,88.7,11.3,New,0.196,0
AL120356216-05909,Paid as agreed,7,2006-08-09 Wed,41,Checking,Unsecured,"4,000.00",SI,f,Owns Home,201,19,0,663,4,,70,0,97,241,20,88,91.5,8.5,Used,28.341,1
AL120356525-07072,Delq 3+ cycles,4,2006-10-15 Sun,20,Savings,Unknown,"2,362.00",M,f,Owns Home,187,0,0,631,11,,,0,100,22,1,24,91.5,8.5,New,1.007,0
AL120356537-05655,Paid as agreed,7,2006-09-21 Thu,53,Chk & Sv,Home Equity,"4,733.00",DI,y,Owns Home,205,12,0,661,3,1,8,0,92,113,9,68,77,23,Used,28.341,1
AL120356654-06264,Paid as agreed,7,2007-04-20 Fri,40,Chk & Sv,National,"2,917.00",SI,s,Owns Home,205,8,0,678,0,4,,,100,109,9,,74.6,25.4,Used,28.341,1
AL120356931-05112,Paid as agreed,7,2007-03-27 Tue,26,Checking,Home Equity,"2,583.00",M,k,Sublease,240,1,0,755,2,,,0,100,71,5,1,83.2,16.8,New,50.175,1
AL120356946-04528,Paid as agreed,7,2006-09-03 Sun,55,Chk & Sv,National,"2,917.00",M,b,Renting,208,27,0,684,1,,,3,100,140,11,94,84.4,15.6,New,28.341,1
AL120356954-06140,Paid as agreed,7,2006-10-18 Wed,36,Checking,National,"1,600.00",DI,w,Renting,203,1,2,635,5,,13,0,56,84,7,0,86.5,13.5,Used,28.341,1
AL120356980-04990,Paid as agreed,7,2006-08-23 Wed,30,Checking,National,"1,384.00",M,e,Owns Home,201,0,0,698,2,1,,0,100,65,5,20,82.5,17.5,New,28.341,1
AL120357006-07025,Delq 3+ cycles,4,2007-02-05 Mon,22,Checking,Home Equity,"2,022.00",M,s,Renting,178,1,0,585,10,,3,0,88,,,58,89.1,10.9,New,5.698,0
AL120357023-04152,Paid as agreed,7,2007-05-11 Fri,48,Chk & Sv,Unsecured,"15,000.00",M,f,Owns Home,194,45,0,649,4,14,,3,100,11,0,,46.7,53.3,New,28.341,1
AL120357082-04069,Paid as agreed,7,2006-09-08 Fri,19,Savings,Unknown,"1,000.00",DI,w,Renting,178,1,0,,6,,,0,,0,0,,89.8,10.2,New,28.341,1
AL120357371-08408,Charged-off,3,2006-09-12 Tue,54,Chk & Sv,Retail,"2,600.00",DI,f,Owns Home,225,0,0,738,9,,,0,100,145,12,5,96.1,3.9,Used,1.337,0
AL120357594-07418,Delq 3+ cycles,4,2007-01-27 Sat,43,Chk & Sv,Unsecured,"3,200.00",M,f,Owns Home,197,2,0,654,4,,,0,100,101,8,88,93.7,6.3,New,1.007,0
AL120357707-06481,Paid as agreed,7,2006-07-25 Tue,43,Checking,National,"1,800.00",SI,k,Owns Home,202,1,0,644,3,2,,0,95,190,15,70,89.5,10.5,Used,49.657,1
AL120357718-05516,Paid as agreed,7,2007-01-02 Tue,29,Chk & Sv,National,"2,308.00",M,f,Renting,197,1,0,637,5,19,,0,100,98,8,40,88.4,11.6,New,49.797,1
AL120358126-06311,Paid as agreed,7,2007-06-20 Wed,27,Checking,Unknown,"3,500.00",SI,g,Owns Home,183,6,1,607,1,,6,0,70,72,6,147,44,56,Used,28.341,1
AL120358255-06958,Charged-off,3,2007-01-05 Fri,42,Checking,National,"3,000.00",M,g,Owns Home,195,7,0,651,2,,6,0,85,103,8,49,91.8,8.2,New,1.18,0
AL120358340-06059,Paid as agreed,7,2006-11-20 Mon,46,Checking,Home Equity,"3,583.00",SP,f,Owns Home,229,1,0,742,1,1,,0,86,223,18,29,84.9,15.1,Used,28.341,1
AL120358450-05078,Paid as agreed,7,2007-05-18 Fri,22,Chk & Sv,Home Equity,"1,200.00",M,h,Owns Home,231,3,0,715,5,38,,0,100,61,5,58,96,4,New,50.027,1
AL120358490-07653,Charged-off,3,2007-03-02 Fri,22,Chk & Sv,Home Equity,"1,900.00",M,b,Renting,190,0,0,599,12,1,8,0,82,44,3,55,100,0,New,3.267,0
AL120358525-08053,Charged-off,3,2007-02-10 Sat,47,Chk & Sv,National,"1,128.00",SI,r,Owns Home,200,0,0,666,4,25,5,0,82,100,8,14,96.7,3.3,Used,1.007,0
AL120358631-08300,Charged-off,3,2006-10-27 Fri,68,Checking,Unsecured,900,DI,g,Renting,219,4,0,712,1,,,0,100,56,4,,86.5,13.5,Used,1.007,0
AL120358657-05542,Paid as agreed,7,2006-09-14 Thu,,Chk & Sv,National,"2,317.00",M,p,Owns Home,201,3,0,643,5,4,,0,100,155,12,83,86.3,13.7,New,49.563,1
AL120359184-04017,Paid as agreed,7,2006-08-28 Mon,33,Checking,National,"1,800.00",M,u,Renting,205,0,0,671,7,,,0,100,33,2,40,47.4,52.6,New,50.181,1
AL120359265-06484,Paid as agreed,7,2006-11-16 Thu,33,Checking,Retail,"1,208.00",DI,f,Renting,196,0,0,660,6,,,0,100,20,1,,92.1,7.9,Used,45.098,1
AL120359400-04034,Paid as agreed,7,2007-05-06 Sun,27,Chk & Sv,National,"3,700.00",M,b,Owns Home,236,4,0,783,2,9,,0,100,99,8,1,83.3,16.7,New,28.341,1
AL120359450-07174,Charged-off,3,2006-12-08 Fri,51,Chk & Sv,Home Equity,"2,900.00",M,y,Owns Home,197,16,0,636,10,,,1,100,155,12,43,93.9,6.1,New,1.007,0
AL120359455-06550,Delq 3+ cycles,4,2007-05-05 Sat,46,Chk & Sv,Unknown,"3,500.00",M,,Owns Home,196,1,0,656,1,,24,0,91,241,20,84,83.1,16.9,New,1.007,0
AL120359477-04939,Paid as agreed,7,2006-07-25 Tue,36,Chk & Sv,Home Equity,"4,333.00",SI,p,Owns Home,223,8,0,738,2,,,0,100,178,14,26,79.2,20.8,New,28.341,1
AL120359548-08639,Delq 3+ cycles,4,2006-11-24 Fri,21,Checking,Unsecured,"1,300.00",M,w,Parents,188,22,1,642,2,,26,0,50,49,4,,78.2,21.8,Used,9.938,0
AL120359601-06068,Paid as agreed,7,2007-05-25 Fri,33,Chk & Sv,National,"1,200.00",M,y,Owns Home,225,1,0,722,1,28,27,0,60,56,4,0,81.2,18.8,Used,49.951,1
AL120359619-07608,Delq 3+ cycles,4,2007-05-07 Mon,25,Checking,Retail,"2,280.00",M,f,Renting,177,0,1,586,12,3,2,0,67,72,6,95,95.8,4.2,New,26.911,0
AL120359670-08920,Charged-off,3,2006-09-22 Fri,35,Checking,National,"1,166.00",SP,r,Renting,203,0,0,655,7,,,0,100,26,2,83,82.4,17.6,Used,2.019,0
AL120359947-08975,Charged-off,3,2006-12-25 Mon,27,Chk & Sv,Retail,"2,133.00",DI,y,Owns Home,196,0,0,625,11,,25,0,80,85,7,54,94.6,5.4,Used,2.852,0
AL120359950-05681,Paid as agreed,7,2006-08-05 Sat,23,Chk & Sv,National,"2,770.00",SI,r,Renting,213,0,0,700,1,22,,3,100,53,4,25,92.4,7.6,Used,50.16,1
AL120359950-07432,Charged-off,3,2007-01-14 Sun,61,Chk & Sv,National,"1,880.00",M,,Owns Home,151,23,1,510,11,14,1,0,88,189,15,96,90,10,New,1.007,0
AL120359968-05339,Paid as agreed,7,2007-02-12 Mon,25,Chk & Sv,National,"2,792.00",M,p,Owns Home,196,7,0,676,6,,22,0,67,268,22,51,86.4,13.6,New,28.341,1
AL120360005-05746,Paid as agreed,7,2007-05-07 Mon,22,Chk & Sv,Home Equity,"2,000.00",SI,g,Renting,181,2,0,566,6,19,3,0,67,21,1,74,97.5,2.5,Used,45.66,1
AL120360171-07273,Delq 3+ cycles,4,2006-10-11 Wed,28,None,National,"2,650.00",M,f,Renting,202,3,0,653,8,,50,0,80,91,7,26,89.9,10.1,New,9.714,0
AL120360197-06762,Delq 3+ cycles,4,2007-04-12 Thu,29,Chk & Sv,Unknown,"1,410.00",M,f,Owns Home,183,2,0,604,2,,1,0,63,77,6,77,97.3,2.7,New,3.85,0
AL120360200-06034,Paid as agreed,7,2006-11-12 Sun,32,None,Unknown,"1,208.00",SI,b,Renting,205,7,1,,4,3,7,0,0,75,6,,78.6,21.4,Used,43.894,1
AL120360238-06420,Paid as agreed,7,2006-10-07 Sat,23,Chk & Sv,National,"2,400.00",SI,w,Owns Home,218,0,0,694,4,,,0,100,53,4,63,86.6,13.4,Used,49.39,1
AL120360382-05863,Paid as agreed,7,2006-11-25 Sat,26,Chk & Sv,Unsecured,"1,500.00",SI,y,Parents,185,21,4,611,8,,6,0,20,94,7,18,86.7,13.3,Used,41.911,1
AL120360455-05219,Paid as agreed,7,2007-01-14 Sun,36,Chk & Sv,National,"5,833.00",M,y,Owns Home,209,8,0,656,1,,29,0,90,149,12,72,69.1,30.9,New,28.341,1
AL120360562-08951,Delq 3+ cycles,4,2006-10-27 Fri,29,Checking,National,"3,667.00",LT,g,Renting,195,3,0,657,2,2,,0,100,9,0,62,92.4,7.6,Used,1.817,0
AL120360590-08828,Delq 3+ cycles,4,2007-02-23 Fri,55,Chk & Sv,Unsecured,"1,070.00",SI,b,Owns Home,192,26,0,644,5,24,,0,100,21,1,,83.9,16.1,Used,1.007,0
AL120360598-06426,Paid as agreed,7,2006-07-12 Wed,31,Checking,Unknown,"6,500.00",SI,g,Owns Home,211,2,0,628,3,21,23,0,91,116,9,50,94.2,5.8,Used,48.036,1
AL120360909-06110,Paid as agreed,7,2006-12-17 Sun,22,Checking,National,"1,100.00",DI,b,Renting,182,12,1,591,9,,20,0,50,27,2,,92.6,7.4,Used,29.569,1
AL120360999-08727,Charged-off,3,2007-01-08 Mon,61,Chk & Sv,Unsecured,"1,488.00",SI,,Owns Home,196,20,0,662,8,26,,0,100,68,5,,94.6,5.4,Used,1.007,0
AL120361336-08997,Delq 3+ cycles,4,2006-08-26 Sat,23,Checking,National,"3,200.00",LT,p,Renting,199,1,0,672,6,1,,0,100,59,4,40,94.1,5.9,Used,0.9,0
AL120361347-08605,Delq 3+ cycles,4,2007-02-17 Sat,31,Chk & Sv,National,"4,200.00",SI,f,Owns Home,215,1,0,661,2,,,0,100,151,12,,80.5,19.5,Used,2.681,0
AL120361426-04718,Paid as agreed,7,2007-04-16 Mon,61,Checking,National,"2,900.00",SP,g,Owns Home,220,30,0,738,0,66,10,,60,186,15,0,96.9,3.1,New,28.341,1
AL120361443-06406,Paid as agreed,7,2007-05-22 Tue,19,Savings,National,"2,000.00",SP,w,Parents,167,2,0,,7,2,,0,,2,0,,61.7,38.3,Used,44.3,1
AL120361448-07705,Charged-off,3,2006-07-14 Fri,26,Chk & Sv,Unsecured,"1,476.00",M,f,Parents,219,25,0,683,5,,,0,83,28,2,0,83.6,16.4,New,1.007,0
AL120361472-04539,Paid as agreed,7,2006-12-04 Mon,47,Chk & Sv,Unknown,"14,850.00",M,r,Owns Home,219,16,0,736,1,,69,0,83,140,11,1,66.9,33.1,New,28.341,1
AL120361507-07482,Charged-off,3,2006-07-03 Mon,29,Chk & Sv,Home Equity,"1,128.00",DI,g,Parents,207,0,0,665,2,0,,0,100,14,1,,100,0,New,3.693,0
AL120361551-06647,Delq 3+ cycles,4,2007-01-16 Tue,24,Checking,National,"1,300.00",M,y,Renting,204,1,0,651,2,26,,0,100,25,2,78,87.3,12.7,New,1.007,0
AL120361614-04737,Paid as agreed,7,2007-06-05 Tue,26,Chk & Sv,Retail,"2,600.00",LT,p,Owns Home,205,3,1,670,1,,46,0,95,85,7,45,91.4,8.6,New,28.341,1
AL120361747-06362,Paid as agreed,7,2007-03-10 Sat,,Chk & Sv,National,"2,800.00",DI,e,Owns Home,201,,0,658,3,11,22,0,92,134,11,95,90.3,9.7,Used,28.341,1
AL120361783-06592,Delq 3+ cycles,4,2007-04-03 Tue,37,Checking,Unknown,"2,100.00",WD,f,Renting,183,0,1,577,8,,1,0,90,71,5,93,89.2,10.8,New,1.007,0
AL120361927-04318,Paid as agreed,7,2007-03-18 Sun,36,Chk & Sv,National,"1,167.00",M,y,Parents,219,36,0,728,1,,,0,100,120,10,43,94.4,5.6,New,28.341,1
AL120361949-04292,Paid as agreed,7,2006-11-20 Mon,,Checking,National,"1,666.00",M,b,Owns Home,199,0,0,610,7,,,1,100,33,2,73,100,0,New,49.524,1
AL120362042-05440,Paid as agreed,7,2006-09-21 Thu,18,None,Unknown,"1,900.00",DI,g,Parents,185,18,0,,6,2,,0,,1,0,,92.7,7.3,New,31.099,1
AL120362120-06430,Paid as agreed,7,2007-03-23 Fri,50,Chk & Sv,National,"2,583.00",DI,f,Owns Home,226,6,0,755,3,,,0,100,132,11,0,82.6,17.4,Used,49.84,1
AL120362208-04785,Paid as agreed,7,2006-07-16 Sun,20,Chk & Sv,National,"2,700.00",LT,g,Owns Home,179,3,0,564,6,2,1,0,78,29,2,,84.7,15.3,New,28.341,1
AL120362222-08709,Charged-off,3,2007-01-05 Fri,42,None,Unknown,"1,840.00",SI,b,Renting,168,3,1,507,6,3,2,0,0,24,2,100,71,29,Used,1.007,0
AL120362244-08840,Charged-off,3,2006-07-10 Mon,52,Chk & Sv,Unsecured,"2,400.00",SI,w,Owns Home,197,18,0,635,0,62,29,6,89,121,10,58,91.9,8.1,Used,0.421,0
AL120362249-07981,Delq 3+ cycles,4,2006-08-11 Fri,38,None,National,602,DI,g,Renting,182,4,0,,2,2,,0,,33,2,,77.3,22.7,Used,1.007,0
AL120362269-05860,Paid as agreed,7,2007-03-24 Sat,22,Chk & Sv,National,"1,860.00",SI,f,Owns Home,185,5,0,606,7,,,0,100,35,2,70,88.2,11.8,Used,49.074,1
AL120362320-07741,Delq 3+ cycles,4,2007-04-23 Mon,30,Checking,National,"1,584.00",M,g,Renting,183,2,3,592,1,1,1,0,36,81,6,18,74.8,25.2,New,1.721,0
AL120362430-04764,Paid as agreed,7,2007-06-03 Sun,28,Checking,Home Equity,"3,300.00",DI,r,Owns Home,203,0,0,668,7,,,0,100,90,7,70,71.9,28.1,New,28.341,1
AL120362464-05829,Paid as agreed,7,2007-06-20 Wed,25,Chk & Sv,Home Equity,"2,400.00",SI,f,Owns Home,220,2,0,684,3,1,17,0,82,80,6,0,89.1,10.9,Used,28.341,1
AL120362527-07280,Delq 3+ cycles,4,2006-11-02 Thu,23,Checking,National,"1,300.00",M,e,Parents,186,23,0,583,4,,2,0,50,69,5,48,92.3,7.7,New,1.007,0
AL120362904-07926,Delq 3+ cycles,4,2006-09-02 Sat,37,Chk & Sv,National,"3,917.00",M,b,Owns Home,176,12,12,535,10,20,1,0,19,187,15,60,89.2,10.8,New,9.172,0
AL120362960-06259,Paid as agreed,7,2007-04-24 Tue,47,Chk & Sv,National,"1,417.00",SP,y,Owns Home,176,26,2,577,6,,3,0,67,340,28,55,82.3,17.7,Used,48.633,1
AL120363010-08072,Delq 3+ cycles,4,2006-12-01 Fri,25,None,National,950,SI,k,Owns Home,173,25,2,529,5,3,3,1,0,75,6,,79.3,20.7,Used,1.18,0
AL120363177-05920,Paid as agreed,7,2007-01-22 Mon,22,Chk & Sv,Home Equity,"1,400.00",DI,g,Parents,219,16,0,743,1,,,0,50,198,16,0,69.7,30.3,Used,28.341,1
AL120363263-06938,Charged-off,3,2006-08-08 Tue,38,Chk & Sv,Unsecured,"1,500.00",M,g,Owns Home,203,19,1,647,4,,14,0,33,80,6,,89,11,New,9.357,0
AL120363266-05588,Paid as agreed,7,2007-04-06 Fri,23,Checking,Unsecured,"2,180.00",M,g,Renting,209,1,0,634,3,13,,0,0,26,2,,86.5,13.5,New,42.754,1
AL120363432-04488,Paid as agreed,7,2006-11-07 Tue,30,Chk & Sv,National,"1,724.00",M,f,Parents,199,0,0,660,5,15,,0,100,79,6,,87.9,12.1,New,46.97,1
AL120363567-05500,Paid as agreed,7,2007-05-25 Fri,25,Chk & Sv,National,"1,561.00",WD,w,Owns Home,212,1,0,701,6,22,,0,100,81,6,56,82.1,17.9,New,49.801,1
AL120363732-06944,Delq 3+ cycles,4,2006-07-17 Mon,32,Checking,Unsecured,"3,800.00",M,,Owns Home,171,0,0,574,22,3,,0,100,11,0,89,89.1,10.9,New,1.007,0
AL120363754-08891,Delq 3+ cycles,4,2007-06-25 Mon,57,Checking,Home Equity,"3,500.00",DI,w,Owns Home,208,5,0,705,13,,74,0,86,205,17,52,100,0,Used,1.361,0
AL120363781-04569,Paid as agreed,7,2007-06-11 Mon,39,Chk & Sv,National,"1,687.00",M,p,Owns Home,218,21,0,720,2,8,,1,100,101,8,68,76.2,23.8,New,28.341,1
AL120363807-08699,Charged-off,3,2007-05-23 Wed,18,Checking,National,"1,217.00",SI,f,Parents,209,5,0,655,8,5,,0,100,10,0,,86.7,13.3,Used,1.007,0
AL120363818-04061,Paid as agreed,7,2007-02-07 Wed,32,Chk & Sv,National,"1,700.00",M,g,Parents,195,3,0,620,10,4,,0,100,52,4,95,96.1,3.9,New,41.525,1
AL120363831-05594,Paid as agreed,7,2007-06-25 Mon,22,Savings,Unsecured,"1,084.00",WD,p,Renting,196,0,0,643,10,,,0,100,23,1,,80.9,19.1,New,43.645,1
AL120363926-07729,Charged-off,3,2006-08-12 Sat,34,Checking,National,"2,000.00",DI,w,Owns Home,194,34,0,611,4,23,,0,100,22,1,82,78.1,21.9,New,1.007,0
AL120364090-06210,Paid as agreed,7,2007-02-06 Tue,27,None,Unsecured,"3,100.00",M,w,Renting,185,4,0,,3,,,0,100,51,4,,78.3,21.7,Used,33.42,1
AL120364141-07046,Delq 3+ cycles,4,2007-06-20 Wed,27,Checking,Retail,"2,800.00",M,f,Owns Home,201,2,0,650,2,,,0,100,11,0,,88.4,11.6,New,1.007,0
AL120364196-06157,Paid as agreed,7,2006-09-27 Wed,24,Chk & Sv,National,"1,080.00",SP,g,Sublease,178,0,0,595,10,67,,0,100,25,2,95,53.5,46.5,Used,44.216,1
AL120364241-08743,Delq 3+ cycles,4,2006-11-19 Sun,22,Checking,Unsecured,"2,025.00",SI,b,Owns Home,194,1,0,623,10,67,,0,100,15,1,,94.2,5.8,Used,1.007,0
AL120364417-04680,Paid as agreed,7,2006-12-01 Fri,27,Checking,National,"1,450.00",M,b,Sublease,200,6,0,643,3,30,,3,100,49,4,47,70.7,29.3,New,28.341,1
AL120364456-05793,Paid as agreed,7,2006-10-10 Tue,24,Savings,National,"2,470.00",WD,r,Renting,188,3,0,602,5,25,,0,100,46,3,90,76.5,23.5,Used,47.508,1
AL120364680-07205,Delq 3+ cycles,4,2006-08-14 Mon,24,Chk & Sv,Unknown,"3,100.00",M,w,Parents,157,5,0,507,23,,5,0,63,47,3,97,95.6,4.4,New,26.604,0
AL120364857-07878,Delq 3+ cycles,4,2007-01-19 Fri,33,None,Retail,"2,726.00",M,g,Renting,165,7,5,518,13,,0,0,69,61,5,94,81.6,18.4,New,42.669,0
AL120365095-05154,Paid as agreed,7,2006-11-02 Thu,35,Chk & Sv,National,"2,917.00",M,o,Owns Home,179,1,2,575,14,,4,0,89,46,3,37,96.2,3.8,New,28.341,1
AL120365320-07761,Delq 3+ cycles,4,2006-09-20 Wed,19,Chk & Sv,Unsecured,"1,000.00",DI,b,Sublease,203,1,0,646,10,13,,0,100,22,1,,89,11,New,12.437,0
AL120365376-06836,Charged-off,3,2006-09-10 Sun,26,None,Unsecured,"2,500.00",M,b,Renting,190,9,0,643,3,,16,0,89,67,5,,85.4,14.6,New,1.007,0
AL120365390-05369,Paid as agreed,7,2006-08-09 Wed,22,Checking,Unknown,"2,058.00",DI,b,Renting,188,0,0,,2,2,,0,,0,0,,82.8,17.2,New,48.563,1
AL120365473-07665,Charged-off,3,2007-06-21 Thu,20,Chk & Sv,Unsecured,"1,200.00",M,f,Sublease,190,2,0,627,30,2,,0,100,6,0,,92,8,New,1.007,0
AL120365497-04950,Paid as agreed,7,2007-04-21 Sat,44,Checking,National,"2,119.00",WD,p,Owns Home,211,20,0,692,4,2,,0,100,246,20,89,98.6,1.4,New,28.341,1
AL120365594-04277,Paid as agreed,7,2007-06-13 Wed,53,Chk & Sv,National,"1,750.00",M,f,Owns Home,236,12,0,789,1,8,,0,100,176,14,13,77.8,22.2,New,28.341,1
AL120365677-08064,Delq 3+ cycles,4,2006-12-24 Sun,37,Chk & Sv,Unsecured,"1,650.00",DI,b,Owns Home,164,1,0,557,6,,2,0,86,150,12,97,85.5,14.5,Used,1.007,0
AL120365864-05196,Paid as agreed,7,2007-06-06 Wed,41,Checking,National,"2,167.00",M,g,Owns Home,227,15,0,749,2,,,0,100,171,14,8,81.2,18.8,New,28.341,1
AL120365881-05599,Paid as agreed,7,2007-03-26 Mon,42,Checking,Home Equity,"9,917.00",M,e,Owns Home,199,1,0,623,5,11,,0,83,104,8,76,86.6,13.4,New,49.9,1
AL120365942-05183,Paid as agreed,7,2007-01-21 Sun,69,Chk & Sv,Unsecured,"1,489.00",M,w,Owns Home,208,2,1,687,4,,22,0,67,126,10,29,91.8,8.2,New,28.341,1
AL120366030-08366,Delq 3+ cycles,4,2006-08-06 Sun,,Chk & Sv,Unsecured,800,SI,y,Parents,189,0,0,,5,,,0,,0,0,,84,16,Used,5.143,0
AL120366140-08187,Charged-off,3,2007-02-10 Sat,68,Checking,Unknown,"1,181.00",M,f,Owns Home,195,40,0,633,9,3,,0,100,9,0,,75.4,24.6,Used,1.007,0
AL120366255-05268,Paid as agreed,7,2006-10-22 Sun,22,Chk & Sv,Unsecured,"1,200.00",DI,w,Parents,191,5,0,642,2,20,,0,100,17,1,14,107.3,-7.3,New,28.341,1
AL120366622-08018,Delq 3+ cycles,4,2007-04-12 Thu,37,Checking,Unsecured,"2,468.00",SP,,Owns Home,202,20,0,628,8,,,0,100,232,19,104,86.7,13.3,Used,1.007,0
AL120366623-05965,Paid as agreed,7,2007-06-03 Sun,55,Chk & Sv,Unknown,"8,000.00",DI,s,Owns Home,226,3,0,755,4,10,,0,93,251,20,0,83.9,16.1,Used,28.341,1
AL120366847-07313,Delq 3+ cycles,4,2006-09-15 Fri,21,Chk & Sv,National,"1,917.00",M,p,Renting,188,0,1,597,9,2,16,0,86,42,3,82,93.1,6.9,New,27.438,0
AL120367015-08478,Delq 3+ cycles,4,2007-04-12 Thu,52,Checking,Unsecured,"1,928.00",LT,p,Renting,178,20,1,597,3,64,13,0,67,104,8,,85.8,14.2,Used,1.18,0
AL120367023-05396,Paid as agreed,7,2006-08-08 Tue,30,Chk & Sv,Retail,"1,675.00",M,f,Sublease,197,4,1,638,3,1,25,0,79,121,10,68,95.5,4.5,New,48.705,1
AL120367231-07064,Delq 3+ cycles,4,2006-09-19 Tue,29,Chk & Sv,National,"2,700.00",DI,w,Unknown,205,15,0,674,1,,,4,100,33,2,87,81.6,18.4,New,1.276,0
AL120367299-08493,Delq 3+ cycles,4,2006-08-28 Mon,36,None,National,"2,200.00",SI,r,Renting,161,1,0,511,13,15,0,0,50,26,2,99,86.8,13.2,Used,1.007,0
AL120367541-05818,Paid as agreed,7,2006-09-23 Sat,34,Chk & Sv,National,"1,500.00",SI,o,Owns Home,210,10,0,664,5,1,25,1,87,113,9,100,75,25,Used,28.341,1
AL120367617-04067,Paid as agreed,7,2006-07-05 Wed,61,Chk & Sv,National,"1,200.00",M,o,Owns Home,222,1,0,748,0,5,,,100,84,7,30,70.8,29.2,New,28.341,1
AL120367725-04758,Paid as agreed,7,2007-01-16 Tue,65,Chk & Sv,Home Equity,"2,000.00",M,p,Owns Home,246,20,0,819,0,73,,,100,291,24,9,48.6,51.4,New,28.341,1
AL120367753-08998,Delq 3+ cycles,4,2007-04-17 Tue,34,Savings,Home Equity,"1,400.00",M,k,Renting,187,0,0,638,6,,,0,50,26,2,,86.3,13.7,Used,6.801,0
AL120367868-04966,Paid as agreed,7,2006-07-11 Tue,32,Checking,Home Equity,"1,600.00",M,p,Parents,198,1,0,639,8,10,7,0,77,127,10,65,97.5,2.5,New,28.341,1
AL120368167-07650,Delq 3+ cycles,4,2006-10-28 Sat,24,Chk & Sv,Home Equity,"3,000.00",M,h,Renting,218,1,0,748,6,14,,0,100,58,4,6,93,7,New,0.675,0
